,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
10444,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,A_FINALIZED-COMPLETE,O_SELECTED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,O_SENT_BACK-COMPLETE,W_Valideren aanvraag-SCHEDULE,W_Nabellen offertes-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,W_Valideren aanvraag-START,W_Valideren aanvraag-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10445,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,A_FINALIZED-COMPLETE,O_SELECTED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,O_SENT_BACK-COMPLETE,W_Valideren aanvraag-SCHEDULE,W_Nabellen offertes-COMPLETE,W_Valideren aanvraag-START,A_ACTIVATED-COMPLETE,A_APPROVED-COMPLETE,A_REGISTERED-COMPLETE,O_ACCEPTED-COMPLETE,W_Valideren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10446,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,O_SELECTED-COMPLETE,A_FINALIZED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,O_CANCELLED-COMPLETE,O_SELECTED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,O_SENT_BACK-COMPLETE,W_Valideren aanvraag-SCHEDULE,W_Nabellen offertes-COMPLETE,W_Valideren aanvraag-START,O_ACCEPTED-COMPLETE,A_REGISTERED-COMPLETE,A_APPROVED-COMPLETE,A_ACTIVATED-COMPLETE,W_Valideren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_DECLINED-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10448,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,W_Afhandelen leads-SCHEDULE,W_Afhandelen leads-START,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Afhandelen leads-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,A_DECLINED-COMPLETE,W_Completeren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10449,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,A_FINALIZED-COMPLETE,O_SELECTED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,O_SENT_BACK-COMPLETE,W_Valideren aanvraag-SCHEDULE,W_Nabellen offertes-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,W_Valideren aanvraag-START,O_ACCEPTED-COMPLETE,A_APPROVED-COMPLETE,A_ACTIVATED-COMPLETE,A_REGISTERED-COMPLETE,W_Valideren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10450,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,A_CANCELLED-COMPLETE,W_Completeren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10451,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,W_Afhandelen leads-SCHEDULE,W_Afhandelen leads-START,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Afhandelen leads-COMPLETE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,A_FINALIZED-COMPLETE,O_SELECTED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,O_SENT_BACK-COMPLETE,W_Valideren aanvraag-SCHEDULE,W_Nabellen offertes-COMPLETE,W_Valideren aanvraag-START,W_Valideren aanvraag-COMPLETE,W_Valideren aanvraag-START,W_Valideren aanvraag-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,W_Valideren aanvraag-START,O_ACCEPTED-COMPLETE,A_REGISTERED-COMPLETE,A_APPROVED-COMPLETE,A_ACTIVATED-COMPLETE,W_Valideren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10452,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-COMPLETE,A_CANCELLED-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10453,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,O_SELECTED-COMPLETE,A_FINALIZED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,O_SENT_BACK-COMPLETE,W_Valideren aanvraag-SCHEDULE,W_Nabellen offertes-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,W_Valideren aanvraag-START,A_ACTIVATED-COMPLETE,A_APPROVED-COMPLETE,A_REGISTERED-COMPLETE,O_ACCEPTED-COMPLETE,W_Valideren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10454,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,W_Afhandelen leads-SCHEDULE,W_Afhandelen leads-START,W_Afhandelen leads-COMPLETE,W_Afhandelen leads-START,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Afhandelen leads-COMPLETE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,A_FINALIZED-COMPLETE,O_SELECTED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,A_CANCELLED-COMPLETE,O_CANCELLED-COMPLETE,W_Nabellen offertes-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10455,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,A_FINALIZED-COMPLETE,O_SELECTED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,O_CANCELLED-COMPLETE,A_CANCELLED-COMPLETE,W_Nabellen offertes-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10456,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,O_SELECTED-COMPLETE,A_FINALIZED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,W_Nabellen offertes-COMPLETE,W_Nabellen offertes-START,O_SENT_BACK-COMPLETE,W_Valideren aanvraag-SCHEDULE,W_Nabellen offertes-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,W_Valideren aanvraag-START,O_ACCEPTED-COMPLETE,A_REGISTERED-COMPLETE,A_APPROVED-COMPLETE,A_ACTIVATED-COMPLETE,W_Valideren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10457,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,W_Afhandelen leads-SCHEDULE,W_Afhandelen leads-START,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Afhandelen leads-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-COMPLETE,A_CANCELLED-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10458,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,W_Afhandelen leads-SCHEDULE,W_Afhandelen leads-START,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Afhandelen leads-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,A_CANCELLED-COMPLETE,W_Completeren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10459,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,W_Afhandelen leads-SCHEDULE,W_Afhandelen leads-START,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Afhandelen leads-COMPLETE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,A_FINALIZED-COMPLETE,O_SELECTED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,O_SENT_BACK-COMPLETE,W_Valideren aanvraag-SCHEDULE,W_Nabellen offertes-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,W_Valideren aanvraag-START,W_Nabellen incomplete dossiers-SCHEDULE,W_Valideren aanvraag-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Nabellen incomplete dossiers-COMPLETE,W_Nabellen incomplete dossiers-START,W_Valideren aanvraag-SCHEDULE,W_Nabellen incomplete dossiers-COMPLETE,W_Valideren aanvraag-START,A_ACTIVATED-COMPLETE,A_APPROVED-COMPLETE,O_ACCEPTED-COMPLETE,A_REGISTERED-COMPLETE,W_Valideren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10460,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,W_Afhandelen leads-SCHEDULE,W_Afhandelen leads-START,A_DECLINED-COMPLETE,W_Afhandelen leads-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10461,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,W_Afhandelen leads-SCHEDULE,W_Afhandelen leads-START,W_Afhandelen leads-COMPLETE,W_Afhandelen leads-START,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Afhandelen leads-COMPLETE,W_Completeren aanvraag-START,A_ACCEPTED-COMPLETE,O_SELECTED-COMPLETE,A_FINALIZED-COMPLETE,O_CREATED-COMPLETE,O_SENT-COMPLETE,W_Nabellen offertes-SCHEDULE,W_Completeren aanvraag-COMPLETE,W_Nabellen offertes-START,A_CANCELLED-COMPLETE,O_CANCELLED-COMPLETE,W_Nabellen offertes-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,W_Afhandelen leads-SCHEDULE,W_Afhandelen leads-START,A_DECLINED-COMPLETE,W_Afhandelen leads-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10463,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_DECLINED-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10464,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_DECLINED-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10465,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_PREACCEPTED-COMPLETE,W_Completeren aanvraag-SCHEDULE,W_Completeren aanvraag-START,W_Completeren aanvraag-COMPLETE,W_Completeren aanvraag-START,A_DECLINED-COMPLETE,W_Completeren aanvraag-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10466,A_SUBMITTED-COMPLETE,A_PARTLYSUBMITTED-COMPLETE,A_DECLINED-COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
