Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3931.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
3932.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3933.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3934.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3935.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
3936.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3937.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3938.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
3939.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
3940.0,Assign seriousness,Take in charge ticket,Wait,,Resolve ticket,Closed,Closed,,,,,,,,
3941.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
3942.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
3943.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
3944.0,Assign seriousness,Take in charge ticket,,Require upgrade,Resolve ticket,Resolve ticket,Closed,,,,,,,,
3945.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3946.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3947.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
3948.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3949.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3950.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3951.0,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,,,,,,
3952.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3953.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3954.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3955.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
3956.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
3957.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
3958.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3959.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
3960.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3961.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3962.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Take in charge ticket,Create SW anomaly,Resolve ticket,Closed,,,,,,
3963.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3964.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
3965.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3966.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3967.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3968.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
3969.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,,,,,
3970.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3971.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3972.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3973.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
3974.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
3975.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
3976.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
3977.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3978.0,,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3979.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3980.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3981.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3982.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3983.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
3985.0,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
3986.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
3987.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,
3988.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
3989.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
3990.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
3991.0,Assign seriousness,Take in charge ticket,,Resolve ticket,Closed,,,,,,,,,,
3992.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3993.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,
3994.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3995.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3996.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3997.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
3998.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
3999.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4000.0,Assign seriousness,Take in charge ticket,Wait,Wait,Take in charge ticket,Wait,Wait,Take in charge ticket,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,
4001.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4002.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4003.0,Assign seriousness,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4004.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4005.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4006.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4007.0,Assign seriousness,Take in charge ticket,Wait,Create SW anomaly,Require upgrade,Resolve ticket,Closed,,,,,,,,
4008.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4009.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4010.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4011.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4012.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
4013.0,Assign seriousness,Wait,Resolve ticket,Closed,,,,,,,,,,,
4014.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4015.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4016.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4017.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4018.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4019.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4020.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4021.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4022.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4023.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4024.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4025.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Schedule intervention,Resolve ticket,Closed,,,,,,,,,
4026.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4027.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4028.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4029.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4030.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4031.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4032.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4033.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4034.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4035.0,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,,,,,,
4036.0,Assign seriousness,Take in charge ticket,,Closed,,,,,,,,,,,
4037.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4038.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4039.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4040.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
4041.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4042.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4043.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4044.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4045.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,,,,,,
4046.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4047.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4048.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4049.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4050.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4051.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4052.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4053.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4054.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4055.0,Assign seriousness,Take in charge ticket,Wait,,Closed,,,,,,,,,,
4056.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4057.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4058.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4059.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4060.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4061.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
4062.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4063.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
4064.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4065.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4066.0,Assign seriousness,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,
4067.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4068.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4069.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4070.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4071.0,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,,,,,,
4072.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4073.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4074.0,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,,,,,,
4075.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4076.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4077.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4078.0,,Resolve ticket,Closed,,,,,,,,,,,,
4079.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4080.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4081.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4082.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
4083.0,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,,
4084.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4085.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4086.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4087.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4088.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,,
4089.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4090.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4091.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4092.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4093.0,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
4094.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4095.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4096.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4097.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4098.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4099.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4100.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4101.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4102.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4103.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4104.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4105.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4106.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4107.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4108.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4109.0,Insert ticket,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,
4110.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4111.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4112.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4113.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4114.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4115.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4116.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4117.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4118.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4119.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4120.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4121.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4122.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4123.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4124.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4125.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4126.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4127.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4128.0,,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4129.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4130.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4131.0,Assign seriousness,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4132.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4133.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4134.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4135.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4136.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4137.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4138.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4139.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4140.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4141.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4142.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4143.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4144.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4145.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4146.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,
4147.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4148.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4149.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4150.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4151.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4152.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
4153.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4154.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4155.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4156.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4157.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4158.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4159.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4160.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4161.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4162.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4163.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4164.0,Assign seriousness,Require upgrade,Resolve ticket,Closed,,,,,,,,,,,
4165.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4166.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
4167.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4168.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4169.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4170.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4171.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
4172.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4173.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4174.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4175.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4176.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4177.0,Assign seriousness,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4178.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4179.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4180.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4181.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4182.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4183.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4184.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
4185.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4186.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4187.0,Insert ticket,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
4188.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4189.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4190.0,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,,,,,,
4191.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4192.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4193.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,
4194.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4195.0,Assign seriousness,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,
4196.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4197.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4198.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4199.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,
4200.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4201.0,Assign seriousness,Take in charge ticket,Wait,,Closed,,,,,,,,,,
4202.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4203.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4204.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4205.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,
4206.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4207.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,Closed,,,,,,,,,,
4208.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,
4209.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4210.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4211.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4212.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4213.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4214.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4215.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4216.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4217.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
4218.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4219.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4220.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4221.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
